run_id,quality,groundedness,attack_success_rate,variance
20260926T120019838455Z-sarvam-application-local-variance-baseli-3e30c264,0.47368421052631576,,,0.24930747922437674
20260926T120229640758Z-sarvam-application-local-variance-backen-06a21c33,0.47368421052631576,,,0.24930747922437674
20260926T120425272652Z-sarvam-application-local-variance-backen-0e7e336d,0.47368421052631576,,,0.24930747922437674
